order_id,date,product_id,product_name,category,quantity,unit_price,revenue,region
SO004046,2025-01-19,P020,Insulation Tape,Raw Materials,30,5.01,150.3,EMEA
SO004047,2025-02-22,P019,Protective Film,Packaging,15,2.25,33.75,EMEA
SO004048,2025-10-15,P022,Assembly Frame,Finished Goods,22,201.52,4433.44,Europe
SO004049,2026-03-29,P016,Battery Pack,Electronics,25,127.6,3190.0,North America
SO004050,2025-06-12,P021,Drive Controller,Electronics,14,104.02,1456.28,North America
SO004051,2026-05-13,P019,Protective Film,Packaging,5,2.38,11.9,Asia Pacific
SO004052,2026-01-18,P022,Assembly Frame,Finished Goods,3,203.74,611.22,EMEA
SO004053,2026-10-27,P004,Resistor Pack,Components,15,7.97,119.55,North America
SO004054,2026-01-15,P014,Wiring Bundle,Components,13,26.99,350.87,Europe
SO004055,2026-10-03,P003,Aluminum Sheet,Raw Materials,2,16.87,33.74,EMEA
SO004056,2026-08-12,P007,Industrial Motor,Finished Goods,24,298.25,7158.0,Latin America
SO004057,2025-06-27,P002,Copper Wire,Raw Materials,5,23.16,115.8,Europe
SO004058,2026-06-05,P010,Shipping Crate,Packaging,13,15.98,207.74,Europe
SO004059,2026-07-28,P004,Resistor Pack,Components,25,8.77,219.25,EMEA
SO004060,2026-06-05,P015,Fastener Kit,Components,16,6.67,106.72,Latin America
SO004061,2025-05-18,P009,Packaging Sleeve,Packaging,13,4.11,53.43,Latin America
SO004062,2026-05-08,P015,Fastener Kit,Components,7,6.1,42.7,North America
SO004063,2025-10-10,P010,Shipping Crate,Packaging,11,13.29,146.19,Asia Pacific
SO004064,2026-08-30,P020,Insulation Tape,Raw Materials,28,5.29,148.12,EMEA
SO004065,2025-06-09,P023,Vendor Seal,Packaging,15,0.82,12.3,Asia Pacific
SO004066,2026-01-02,P024,Industrial Sensor,Electronics,2,143.81,287.62,North America
SO004067,2026-03-02,P013,Quality Label,Packaging,25,1.6,40.0,Europe
SO004068,2026-04-12,P006,Printed Circuit Board,Components,21,49.98,1049.58,Latin America
SO004069,2025-12-08,P010,Shipping Crate,Packaging,16,16.1,257.6,Latin America
SO004070,2025-02-19,P002,Copper Wire,Raw Materials,5,21.34,106.7,North America
SO004071,2025-02-14,P013,Quality Label,Packaging,21,1.44,30.24,Latin America
SO004072,2025-04-25,P008,Control Panel,Finished Goods,10,258.64,2586.4,Latin America
SO004073,2026-12-31,P006,Printed Circuit Board,Components,6,52.98,317.88,EMEA
SO004074,2025-01-16,P010,Shipping Crate,Packaging,20,14.75,295.0,North America
SO004075,2025-07-03,P025,Bulk Resin,Raw Materials,3,33.61,100.83,EMEA
SO004076,2026-02-24,P012,Power Converter,Electronics,3,69.86,209.58,Latin America
SO004077,2025-03-25,P013,Quality Label,Packaging,25,1.38,34.5,North America
SO004078,2026-10-07,P008,Control Panel,Finished Goods,29,250.87,7275.23,Europe
SO004079,2026-02-11,P020,Insulation Tape,Raw Materials,30,4.67,140.1,North America
SO004080,2025-11-20,P018,Inspection Tag,Packaging,29,0.93,26.97,EMEA
SO004081,2025-03-26,P017,Cooling Fan,Finished Goods,31,44.59,1382.29,Latin America
SO004082,2025-12-25,P005,Capacitor Kit,Components,32,11.85,379.2,Latin America
SO004083,2026-04-06,P012,Power Converter,Electronics,17,70.43,1197.31,Latin America
SO004084,2025-04-06,P024,Industrial Sensor,Electronics,11,153.06,1683.66,Europe
SO004085,2025-01-04,P005,Capacitor Kit,Components,1,12.86,12.86,North America
SO004086,2025-11-17,P022,Assembly Frame,Finished Goods,4,201.76,807.04,Asia Pacific
SO004087,2026-07-21,P025,Bulk Resin,Raw Materials,27,30.51,823.77,EMEA
SO004088,2026-07-01,P005,Capacitor Kit,Components,31,11.24,348.44,Asia Pacific
SO004089,2025-11-09,P008,Control Panel,Finished Goods,3,247.91,743.73,Europe
SO004090,2026-07-06,P023,Vendor Seal,Packaging,3,0.84,2.52,EMEA
SO004091,2025-11-12,P007,Industrial Motor,Finished Goods,13,321.46,4178.98,Latin America
SO004092,2026-01-15,P002,Copper Wire,Raw Materials,16,23.74,379.84,Latin America
SO004093,2025-02-21,P006,Printed Circuit Board,Components,7,52.01,364.07,EMEA
SO004094,2025-04-20,P011,Sensor Module,Electronics,19,96.77,1838.63,Asia Pacific
SO004095,2026-10-02,P017,Cooling Fan,Finished Goods,25,41.17,1029.25,EMEA
SO004096,2026-03-14,P005,Capacitor Kit,Components,28,12.51,350.28,EMEA
SO004097,2026-12-24,P012,Power Converter,Electronics,6,92.82,556.92,North America
SO004098,2026-12-18,P001,Steel Coil,Raw Materials,32,17.53,560.96,North America
SO004099,2025-01-25,P004,Resistor Pack,Components,5,8.44,42.2,Latin America
SO004100,2026-06-15,P019,Protective Film,Packaging,14,2.45,34.3,Europe
SO004101,2025-01-22,P001,Steel Coil,Raw Materials,30,18.81,564.3,Asia Pacific
SO004102,2026-12-15,P001,Steel Coil,Raw Materials,7,19.36,135.52,Europe
SO004103,2026-06-24,P003,Aluminum Sheet,Raw Materials,4,14.3,57.2,EMEA
SO004104,2026-06-14,P015,Fastener Kit,Components,4,7.27,29.08,Asia Pacific
SO004105,2026-03-24,P009,Packaging Sleeve,Packaging,31,4.2,130.2,Europe
SO004106,2025-07-09,P001,Steel Coil,Raw Materials,6,17.04,102.24,Latin America
SO004107,2026-11-09,P015,Fastener Kit,Components,17,6.35,107.95,North America
SO004108,2025-08-14,P021,Drive Controller,Electronics,23,104.47,2402.81,Europe
SO004109,2026-03-26,P023,Vendor Seal,Packaging,13,0.68,8.84,Latin America
SO004110,2025-12-18,P001,Steel Coil,Raw Materials,25,19.25,481.25,Asia Pacific
SO004111,2025-04-18,P022,Assembly Frame,Finished Goods,3,169.58,508.74,North America
SO004112,2026-07-06,P003,Aluminum Sheet,Raw Materials,7,14.63,102.41,EMEA
SO004113,2026-08-10,P005,Capacitor Kit,Components,10,12.18,121.8,EMEA
SO004114,2025-07-31,P014,Wiring Bundle,Components,25,28.33,708.25,Europe
SO004115,2026-02-11,P008,Control Panel,Finished Goods,15,234.96,3524.4,Europe
SO004116,2026-12-05,P012,Power Converter,Electronics,4,94.8,379.2,Europe
SO004117,2025-01-06,P008,Control Panel,Finished Goods,27,272.83,7366.41,Asia Pacific
SO004118,2026-11-16,P016,Battery Pack,Electronics,2,176.59,353.18,EMEA
SO004119,2026-03-28,P020,Insulation Tape,Raw Materials,5,5.54,27.7,North America
SO004120,2025-04-25,P017,Cooling Fan,Finished Goods,5,41.17,205.85,EMEA
SO004121,2026-07-15,P006,Printed Circuit Board,Components,9,47.08,423.72,EMEA
SO004122,2025-07-04,P023,Vendor Seal,Packaging,27,0.81,21.87,North America
SO004123,2025-08-20,P017,Cooling Fan,Finished Goods,7,38.93,272.51,North America
SO004124,2026-07-02,P003,Aluminum Sheet,Raw Materials,15,15.87,238.05,Latin America
SO004125,2025-09-13,P014,Wiring Bundle,Components,5,30.59,152.95,Europe
SO004126,2026-05-09,P008,Control Panel,Finished Goods,18,252.49,4544.82,Latin America
SO004127,2025-12-03,P025,Bulk Resin,Raw Materials,18,35.02,630.36,Asia Pacific
SO004128,2025-11-12,P015,Fastener Kit,Components,2,7.0,14.0,EMEA
SO004129,2025-08-20,P014,Wiring Bundle,Components,19,28.11,534.09,North America
SO004130,2026-10-09,P010,Shipping Crate,Packaging,19,14.35,272.65,EMEA
SO004131,2025-01-31,P003,Aluminum Sheet,Raw Materials,18,13.8,248.4,EMEA
SO004132,2025-09-27,P008,Control Panel,Finished Goods,28,258.06,7225.68,North America
SO004133,2025-07-07,P018,Inspection Tag,Packaging,28,0.88,24.64,EMEA
SO004134,2026-11-04,P012,Power Converter,Electronics,16,92.93,1486.88,Asia Pacific
SO004135,2026-06-22,P003,Aluminum Sheet,Raw Materials,32,15.98,511.36,EMEA
SO004136,2025-08-12,P007,Industrial Motor,Finished Goods,23,285.64,6569.72,North America
SO004137,2026-01-23,P013,Quality Label,Packaging,7,1.45,10.15,Europe
SO004138,2025-09-08,P002,Copper Wire,Raw Materials,11,21.53,236.83,North America
SO004139,2025-08-01,P014,Wiring Bundle,Components,17,25.78,438.26,Europe
SO004140,2025-06-04,P019,Protective Film,Packaging,19,2.49,47.31,EMEA
SO004141,2025-05-24,P005,Capacitor Kit,Components,3,13.24,39.72,Asia Pacific
SO004142,2026-09-03,P024,Industrial Sensor,Electronics,28,155.0,4340.0,North America
SO004143,2025-10-27,P023,Vendor Seal,Packaging,2,0.71,1.42,Europe
SO004144,2025-02-05,P003,Aluminum Sheet,Raw Materials,30,14.87,446.1,Asia Pacific
SO004145,2025-04-07,P012,Power Converter,Electronics,32,76.77,2456.64,North America
SO004146,2025-07-04,P017,Cooling Fan,Finished Goods,13,43.43,564.59,EMEA
SO004147,2025-11-06,P016,Battery Pack,Electronics,10,170.72,1707.2,North America
SO004148,2026-12-29,P007,Industrial Motor,Finished Goods,3,323.09,969.27,North America
SO004149,2026-06-05,P004,Resistor Pack,Components,24,8.28,198.72,Asia Pacific
SO004150,2026-05-27,P001,Steel Coil,Raw Materials,9,19.3,173.7,EMEA
SO004151,2025-07-29,P002,Copper Wire,Raw Materials,5,20.59,102.95,EMEA
SO004152,2026-08-25,P025,Bulk Resin,Raw Materials,28,30.74,860.72,North America
SO004153,2025-12-10,P006,Printed Circuit Board,Components,6,53.11,318.66,Europe
SO004154,2026-11-17,P013,Quality Label,Packaging,13,1.68,21.84,North America
SO004155,2026-09-24,P013,Quality Label,Packaging,13,1.43,18.59,Latin America
SO004156,2025-01-01,P025,Bulk Resin,Raw Materials,13,33.93,441.09,Europe
SO004157,2025-02-01,P011,Sensor Module,Electronics,17,102.21,1737.57,Asia Pacific
SO004158,2026-04-01,P018,Inspection Tag,Packaging,29,0.86,24.94,Europe
SO004159,2025-12-27,P010,Shipping Crate,Packaging,31,13.82,428.42,Latin America
SO004160,2026-05-19,P015,Fastener Kit,Components,3,6.42,19.26,EMEA
SO004161,2025-11-07,P022,Assembly Frame,Finished Goods,22,203.8,4483.6,Asia Pacific
SO004162,2025-06-20,P003,Aluminum Sheet,Raw Materials,22,15.88,349.36,North America
SO004163,2025-11-28,P001,Steel Coil,Raw Materials,21,17.8,373.8,North America
SO004164,2026-07-01,P018,Inspection Tag,Packaging,24,0.95,22.8,North America
SO004165,2025-07-05,P010,Shipping Crate,Packaging,29,13.97,405.13,Latin America
SO004166,2025-02-15,P018,Inspection Tag,Packaging,32,0.8,25.6,Latin America
SO004167,2026-11-04,P007,Industrial Motor,Finished Goods,14,286.05,4004.7,Asia Pacific
SO004168,2026-06-06,P002,Copper Wire,Raw Materials,27,24.18,652.86,Latin America
SO004169,2025-12-25,P002,Copper Wire,Raw Materials,24,23.45,562.8,North America
SO004170,2025-08-12,P001,Steel Coil,Raw Materials,3,16.79,50.37,Asia Pacific
SO004171,2026-01-14,P018,Inspection Tag,Packaging,19,0.97,18.43,Europe
SO004172,2026-11-22,P019,Protective Film,Packaging,29,2.61,75.69,Latin America
SO004173,2026-03-29,P017,Cooling Fan,Finished Goods,13,42.72,555.36,North America
SO004174,2025-08-18,P019,Protective Film,Packaging,7,2.68,18.76,Europe
SO004175,2025-07-24,P003,Aluminum Sheet,Raw Materials,32,15.1,483.2,Latin America
SO004176,2025-04-15,P008,Control Panel,Finished Goods,13,280.41,3645.33,North America
SO004177,2025-12-23,P018,Inspection Tag,Packaging,6,0.83,4.98,Latin America
SO004178,2025-02-09,P002,Copper Wire,Raw Materials,9,22.05,198.45,EMEA
SO004179,2025-01-30,P012,Power Converter,Electronics,1,79.77,79.77,Europe
SO004180,2025-02-14,P007,Industrial Motor,Finished Goods,18,287.7,5178.6,EMEA
SO004181,2026-08-20,P014,Wiring Bundle,Components,32,29.49,943.68,EMEA
SO004182,2025-01-14,P004,Resistor Pack,Components,12,8.06,96.72,EMEA
SO004183,2026-04-18,P015,Fastener Kit,Components,6,7.1,42.6,Latin America
SO004184,2025-05-10,P014,Wiring Bundle,Components,31,27.93,865.83,Latin America
SO004185,2025-09-12,P021,Drive Controller,Electronics,3,119.59,358.77,EMEA
SO004186,2026-07-16,P024,Industrial Sensor,Electronics,14,129.71,1815.94,Latin America
SO004187,2025-02-28,P012,Power Converter,Electronics,13,78.88,1025.44,North America
SO004188,2026-01-04,P005,Capacitor Kit,Components,12,12.53,150.36,North America
SO004189,2026-02-25,P021,Drive Controller,Electronics,26,113.11,2940.86,North America
SO004190,2026-12-20,P010,Shipping Crate,Packaging,31,13.4,415.4,EMEA
SO004191,2026-02-26,P008,Control Panel,Finished Goods,2,257.7,515.4,Europe
SO004192,2025-07-19,P004,Resistor Pack,Components,6,7.63,45.78,Asia Pacific
SO004193,2025-05-30,P019,Protective Film,Packaging,31,2.42,75.02,North America
SO004194,2026-10-30,P007,Industrial Motor,Finished Goods,3,312.71,938.13,Latin America
SO004195,2025-09-04,P016,Battery Pack,Electronics,20,151.88,3037.6,Latin America
SO004196,2025-02-06,P019,Protective Film,Packaging,32,2.16,69.12,Europe
SO004197,2026-12-23,P005,Capacitor Kit,Components,24,13.06,313.44,Latin America
SO004198,2026-11-24,P018,Inspection Tag,Packaging,4,0.83,3.32,Asia Pacific
SO004199,2025-03-08,P006,Printed Circuit Board,Components,14,52.55,735.7,Asia Pacific
SO004200,2025-07-30,P016,Battery Pack,Electronics,11,136.62,1502.82,EMEA
SO004201,2026-12-06,P013,Quality Label,Packaging,16,1.56,24.96,North America
SO004202,2025-07-10,P004,Resistor Pack,Components,13,9.23,119.99,Europe
SO004203,2026-07-25,P018,Inspection Tag,Packaging,24,0.9,21.6,Europe
SO004204,2026-10-06,P018,Inspection Tag,Packaging,24,0.82,19.68,Latin America
SO004205,2026-01-03,P010,Shipping Crate,Packaging,16,16.17,258.72,Europe
SO004206,2025-06-07,P007,Industrial Motor,Finished Goods,20,335.16,6703.2,EMEA
SO004207,2026-09-28,P003,Aluminum Sheet,Raw Materials,16,16.44,263.04,North America
SO004208,2025-01-06,P009,Packaging Sleeve,Packaging,10,4.08,40.8,North America
SO004209,2025-02-11,P006,Printed Circuit Board,Components,13,45.2,587.6,EMEA
SO004210,2026-08-03,P004,Resistor Pack,Components,7,9.15,64.05,Europe
SO004211,2026-09-15,P016,Battery Pack,Electronics,15,148.86,2232.9,Asia Pacific
SO004212,2026-02-09,P019,Protective Film,Packaging,18,2.26,40.68,Asia Pacific
SO004213,2026-04-17,P013,Quality Label,Packaging,3,1.44,4.32,North America
SO004214,2026-06-07,P006,Printed Circuit Board,Components,29,45.68,1324.72,Europe
SO004215,2025-04-10,P004,Resistor Pack,Components,31,7.51,232.81,EMEA
SO004216,2025-12-06,P025,Bulk Resin,Raw Materials,23,28.48,655.04,Europe
SO004217,2025-01-18,P022,Assembly Frame,Finished Goods,18,198.73,3577.14,Europe
SO004218,2025-08-18,P016,Battery Pack,Electronics,17,147.69,2510.73,Latin America
SO004219,2026-04-17,P005,Capacitor Kit,Components,20,12.78,255.6,Europe
SO004220,2026-11-20,P017,Cooling Fan,Finished Goods,1,37.58,37.58,EMEA
SO004221,2025-07-03,P023,Vendor Seal,Packaging,20,0.75,15.0,Europe
SO004222,2026-01-04,P007,Industrial Motor,Finished Goods,22,349.38,7686.36,Asia Pacific
SO004223,2026-10-02,P002,Copper Wire,Raw Materials,20,21.28,425.6,Latin America
SO004224,2026-03-26,P024,Industrial Sensor,Electronics,20,147.17,2943.4,Latin America
SO004225,2025-10-10,P014,Wiring Bundle,Components,14,28.68,401.52,Europe
SO004226,2026-07-08,P004,Resistor Pack,Components,17,9.15,155.55,Asia Pacific
SO004227,2025-10-30,P014,Wiring Bundle,Components,30,30.62,918.6,Latin America
SO004228,2026-03-19,P015,Fastener Kit,Components,2,7.22,14.44,North America
SO004229,2026-08-25,P013,Quality Label,Packaging,21,1.7,35.7,Asia Pacific
SO004230,2026-05-27,P013,Quality Label,Packaging,11,1.66,18.26,Asia Pacific
SO004231,2026-11-13,P012,Power Converter,Electronics,19,90.68,1722.92,North America
SO004232,2025-06-07,P022,Assembly Frame,Finished Goods,23,182.89,4206.47,North America
SO004233,2026-08-13,P006,Printed Circuit Board,Components,18,46.15,830.7,North America
SO004234,2025-09-05,P009,Packaging Sleeve,Packaging,14,4.07,56.98,Latin America
SO004235,2025-09-29,P022,Assembly Frame,Finished Goods,1,162.24,162.24,Latin America
SO004236,2025-01-26,P019,Protective Film,Packaging,11,2.46,27.06,Europe
SO004237,2026-12-31,P010,Shipping Crate,Packaging,11,12.98,142.78,Europe
SO004238,2025-12-17,P009,Packaging Sleeve,Packaging,2,4.16,8.32,Europe
SO004239,2025-11-12,P016,Battery Pack,Electronics,23,164.81,3790.63,North America
SO004240,2026-11-23,P017,Cooling Fan,Finished Goods,3,46.81,140.43,EMEA
SO004241,2025-10-21,P009,Packaging Sleeve,Packaging,19,3.67,69.73,North America
SO004242,2025-09-26,P005,Capacitor Kit,Components,23,12.93,297.39,Europe
SO004243,2025-02-12,P015,Fastener Kit,Components,13,5.91,76.83,EMEA
SO004244,2025-05-27,P009,Packaging Sleeve,Packaging,24,3.89,93.36,North America
SO004245,2026-04-18,P021,Drive Controller,Electronics,12,105.58,1266.96,Latin America
SO004246,2026-01-20,P003,Aluminum Sheet,Raw Materials,25,15.09,377.25,Europe
SO004247,2026-02-17,P019,Protective Film,Packaging,9,2.18,19.62,EMEA
SO004248,2025-06-04,P009,Packaging Sleeve,Packaging,31,3.63,112.53,North America
SO004249,2026-12-20,P020,Insulation Tape,Raw Materials,16,4.72,75.52,Latin America
SO004250,2025-04-27,P014,Wiring Bundle,Components,18,27.78,500.04,EMEA
SO004251,2026-12-24,P005,Capacitor Kit,Components,15,12.17,182.55,Asia Pacific
SO004252,2026-01-07,P012,Power Converter,Electronics,11,73.81,811.91,Asia Pacific
SO004253,2025-05-21,P006,Printed Circuit Board,Components,19,49.81,946.39,Latin America
SO004254,2025-12-19,P013,Quality Label,Packaging,19,1.44,27.36,EMEA
SO004255,2026-08-12,P018,Inspection Tag,Packaging,3,0.9,2.7,EMEA
SO004256,2025-06-03,P015,Fastener Kit,Components,20,7.04,140.8,North America
SO004257,2025-05-04,P007,Industrial Motor,Finished Goods,10,289.08,2890.8,Europe
SO004258,2026-04-06,P017,Cooling Fan,Finished Goods,2,45.16,90.32,EMEA
SO004259,2025-11-11,P008,Control Panel,Finished Goods,9,290.31,2612.79,EMEA
SO004260,2025-06-12,P018,Inspection Tag,Packaging,18,1.08,19.44,EMEA
SO004261,2026-12-22,P010,Shipping Crate,Packaging,17,15.15,257.55,Asia Pacific
SO004262,2026-05-14,P014,Wiring Bundle,Components,2,30.55,61.1,Asia Pacific
SO004263,2026-12-25,P008,Control Panel,Finished Goods,13,271.67,3531.71,Asia Pacific
SO004264,2026-03-08,P003,Aluminum Sheet,Raw Materials,22,14.85,326.7,Europe
SO004265,2026-04-23,P025,Bulk Resin,Raw Materials,31,30.38,941.78,Europe
SO004266,2026-01-23,P012,Power Converter,Electronics,9,83.62,752.58,Europe
SO004267,2026-11-23,P022,Assembly Frame,Finished Goods,9,167.49,1507.41,Asia Pacific
SO004268,2025-10-05,P009,Packaging Sleeve,Packaging,21,4.07,85.47,Europe
SO004269,2026-08-31,P006,Printed Circuit Board,Components,14,51.62,722.68,EMEA
SO004270,2026-08-10,P012,Power Converter,Electronics,12,77.85,934.2,Latin America
SO004271,2026-05-04,P007,Industrial Motor,Finished Goods,16,308.59,4937.44,Latin America
SO004272,2025-05-12,P009,Packaging Sleeve,Packaging,5,4.0,20.0,Latin America
SO004273,2026-04-16,P021,Drive Controller,Electronics,8,110.73,885.84,Latin America
SO004274,2025-12-30,P009,Packaging Sleeve,Packaging,12,3.95,47.4,Latin America
SO004275,2025-04-11,P020,Insulation Tape,Raw Materials,16,4.44,71.04,Latin America
SO004276,2026-03-02,P024,Industrial Sensor,Electronics,19,149.43,2839.17,EMEA
SO004277,2025-06-19,P019,Protective Film,Packaging,18,2.88,51.84,North America
SO004278,2025-12-18,P018,Inspection Tag,Packaging,29,0.81,23.49,EMEA
SO004279,2026-07-22,P015,Fastener Kit,Components,23,6.04,138.92,North America
SO004280,2025-07-18,P001,Steel Coil,Raw Materials,25,16.42,410.5,Europe
SO004281,2026-06-22,P009,Packaging Sleeve,Packaging,9,4.48,40.32,EMEA
SO004282,2026-12-22,P015,Fastener Kit,Components,1,6.32,6.32,EMEA
SO004283,2025-04-09,P013,Quality Label,Packaging,28,1.65,46.2,EMEA
SO004284,2026-09-01,P022,Assembly Frame,Finished Goods,9,184.79,1663.11,Asia Pacific
SO004285,2025-04-06,P009,Packaging Sleeve,Packaging,9,4.2,37.8,Latin America
SO004286,2026-06-30,P007,Industrial Motor,Finished Goods,28,320.22,8966.16,Latin America
SO004287,2026-04-15,P003,Aluminum Sheet,Raw Materials,16,17.09,273.44,Latin America
SO004288,2026-09-11,P007,Industrial Motor,Finished Goods,18,349.55,6291.9,EMEA
SO004289,2026-05-31,P019,Protective Film,Packaging,29,2.51,72.79,EMEA
SO004290,2026-04-19,P005,Capacitor Kit,Components,25,12.32,308.0,North America
SO004291,2026-07-05,P009,Packaging Sleeve,Packaging,4,3.83,15.32,EMEA
SO004292,2026-02-19,P020,Insulation Tape,Raw Materials,14,4.67,65.38,EMEA
SO004293,2026-02-14,P023,Vendor Seal,Packaging,15,0.77,11.55,Asia Pacific
SO004294,2025-12-03,P009,Packaging Sleeve,Packaging,31,3.44,106.64,North America
SO004295,2025-07-06,P001,Steel Coil,Raw Materials,10,19.17,191.7,North America
SO004296,2025-07-22,P024,Industrial Sensor,Electronics,17,138.79,2359.43,Asia Pacific
SO004297,2026-03-14,P012,Power Converter,Electronics,20,69.54,1390.8,Europe
SO004298,2026-08-06,P024,Industrial Sensor,Electronics,20,136.23,2724.6,North America
SO004299,2026-07-13,P018,Inspection Tag,Packaging,27,0.97,26.19,Asia Pacific
SO004300,2025-04-11,P025,Bulk Resin,Raw Materials,11,28.7,315.7,North America
SO004301,2026-08-19,P022,Assembly Frame,Finished Goods,8,183.45,1467.6,Asia Pacific
SO004302,2025-05-30,P004,Resistor Pack,Components,1,7.49,7.49,EMEA
SO004303,2025-12-05,P005,Capacitor Kit,Components,6,12.87,77.22,Latin America
SO004304,2025-05-19,P021,Drive Controller,Electronics,12,104.15,1249.8,Europe
SO004305,2025-08-20,P014,Wiring Bundle,Components,11,30.01,330.11,Asia Pacific
SO004306,2026-05-10,P015,Fastener Kit,Components,8,6.64,53.12,Asia Pacific
SO004307,2025-11-22,P023,Vendor Seal,Packaging,9,0.68,6.12,Europe
SO004308,2026-02-27,P005,Capacitor Kit,Components,22,12.4,272.8,North America
SO004309,2025-01-30,P012,Power Converter,Electronics,6,82.76,496.56,EMEA
SO004310,2025-11-25,P006,Printed Circuit Board,Components,21,43.55,914.55,Latin America
SO004311,2025-08-16,P018,Inspection Tag,Packaging,10,0.98,9.8,Asia Pacific
SO004312,2026-01-13,P009,Packaging Sleeve,Packaging,31,3.91,121.21,Europe
SO004313,2026-07-30,P012,Power Converter,Electronics,28,60.4,1691.2,Asia Pacific
SO004314,2025-03-03,P012,Power Converter,Electronics,6,78.93,473.58,EMEA
SO004315,2025-09-25,P023,Vendor Seal,Packaging,9,0.66,5.94,EMEA
SO004316,2026-05-09,P009,Packaging Sleeve,Packaging,26,3.55,92.3,Asia Pacific
SO004317,2025-07-08,P007,Industrial Motor,Finished Goods,6,322.21,1933.26,Latin America
SO004318,2026-04-27,P001,Steel Coil,Raw Materials,5,18.17,90.85,Europe
SO004319,2025-05-22,P009,Packaging Sleeve,Packaging,4,3.98,15.92,Europe
SO004320,2025-05-13,P017,Cooling Fan,Finished Goods,25,43.42,1085.5,EMEA
SO004321,2026-11-22,P005,Capacitor Kit,Components,9,13.49,121.41,North America
SO004322,2025-03-12,P004,Resistor Pack,Components,32,9.32,298.24,Asia Pacific
SO004323,2025-02-28,P016,Battery Pack,Electronics,12,147.51,1770.12,Europe
SO004324,2025-05-24,P024,Industrial Sensor,Electronics,27,155.78,4206.06,Europe
SO004325,2026-06-14,P006,Printed Circuit Board,Components,15,52.37,785.55,Asia Pacific
SO004326,2026-08-23,P003,Aluminum Sheet,Raw Materials,21,14.14,296.94,North America
SO004327,2025-09-11,P005,Capacitor Kit,Components,26,11.92,309.92,North America
SO004328,2025-11-29,P023,Vendor Seal,Packaging,24,0.73,17.52,Latin America
SO004329,2026-09-08,P010,Shipping Crate,Packaging,7,16.12,112.84,North America
SO004330,2025-06-18,P014,Wiring Bundle,Components,23,30.84,709.32,Latin America
SO004331,2026-02-11,P010,Shipping Crate,Packaging,21,15.31,321.51,North America
SO004332,2026-09-15,P002,Copper Wire,Raw Materials,16,21.52,344.32,North America
SO004333,2026-07-06,P014,Wiring Bundle,Components,2,27.66,55.32,Asia Pacific
SO004334,2026-10-20,P012,Power Converter,Electronics,5,78.87,394.35,Asia Pacific
SO004335,2025-05-29,P016,Battery Pack,Electronics,11,122.64,1349.04,North America
SO004336,2025-04-20,P024,Industrial Sensor,Electronics,23,155.19,3569.37,North America
SO004337,2026-01-12,P022,Assembly Frame,Finished Goods,22,181.65,3996.3,Asia Pacific
SO004338,2026-08-05,P010,Shipping Crate,Packaging,21,15.87,333.27,EMEA
SO004339,2026-02-06,P002,Copper Wire,Raw Materials,15,23.81,357.15,Asia Pacific
SO004340,2025-04-27,P025,Bulk Resin,Raw Materials,1,29.09,29.09,Asia Pacific
SO004341,2025-11-10,P012,Power Converter,Electronics,4,87.7,350.8,EMEA
SO004342,2025-02-08,P020,Insulation Tape,Raw Materials,16,4.86,77.76,EMEA
SO004343,2025-07-17,P012,Power Converter,Electronics,2,80.98,161.96,EMEA
SO004344,2026-10-14,P014,Wiring Bundle,Components,30,24.8,744.0,North America
SO004345,2025-12-23,P012,Power Converter,Electronics,27,95.18,2569.86,Latin America
SO004346,2026-06-29,P001,Steel Coil,Raw Materials,27,17.56,474.12,Asia Pacific
SO004347,2026-08-13,P007,Industrial Motor,Finished Goods,19,332.96,6326.24,Europe
SO004348,2026-03-03,P021,Drive Controller,Electronics,28,106.38,2978.64,Latin America
SO004349,2026-06-26,P013,Quality Label,Packaging,19,1.81,34.39,Latin America
SO004350,2025-12-27,P002,Copper Wire,Raw Materials,28,21.39,598.92,Latin America
SO004351,2025-09-08,P016,Battery Pack,Electronics,7,147.83,1034.81,North America
SO004352,2025-06-04,P023,Vendor Seal,Packaging,25,0.74,18.5,EMEA
SO004353,2026-04-19,P025,Bulk Resin,Raw Materials,24,29.07,697.68,Europe
SO004354,2025-03-23,P013,Quality Label,Packaging,15,1.43,21.45,Latin America
SO004355,2026-11-20,P007,Industrial Motor,Finished Goods,24,344.15,8259.6,Latin America
SO004356,2025-06-19,P011,Sensor Module,Electronics,11,101.95,1121.45,EMEA
SO004357,2026-07-13,P024,Industrial Sensor,Electronics,11,140.25,1542.75,Europe
SO004358,2025-05-31,P010,Shipping Crate,Packaging,29,13.95,404.55,Europe
SO004359,2026-01-08,P010,Shipping Crate,Packaging,4,15.66,62.64,North America
SO004360,2025-08-16,P017,Cooling Fan,Finished Goods,18,38.78,698.04,EMEA
SO004361,2025-08-14,P007,Industrial Motor,Finished Goods,10,299.36,2993.6,EMEA
SO004362,2025-12-21,P003,Aluminum Sheet,Raw Materials,18,15.6,280.8,North America
SO004363,2026-01-04,P001,Steel Coil,Raw Materials,30,20.05,601.5,North America
SO004364,2026-05-29,P011,Sensor Module,Electronics,15,81.32,1219.8,North America
SO004365,2026-11-20,P022,Assembly Frame,Finished Goods,21,201.29,4227.09,Asia Pacific
SO004366,2025-10-01,P004,Resistor Pack,Components,22,8.17,179.74,Latin America
SO004367,2025-04-04,P018,Inspection Tag,Packaging,24,0.95,22.8,Asia Pacific
